Unnamed: 0,CTFIPS,Total_Population,LUM_Race,Median_income,Rent_to_Income,GINI,Agriculture_R,Mining_R,Construction_R,Manufacturing_R,Wholesale_R,Retail_R,Transportation_R,Utilities_R,Information_R,Finance_R,Real_estate_R,Scientific_R,Management_R,Administrative_R,Educational_R,Health_care_R,Arts_R,Accommodation_food_R,ALAND,Lng,Lat,STFIPS,Is_Central,County_Name,State_Name,STUSPS,Democrat_R,Republican_R,Urbanized_Areas_Population_R,Urban_Clusters_Population_R,Rural_Population_R,No_Insurance_R,Household_Below_Poverty_R,Time_Lower_10_R,Time_10_30_R,Time_30_60_R,Time_greater_60_R,Drive_alone_R,Carpool_R,Public_Transit_R,Bicycle_R,Walk_R,Taxicab_R,Worked_at_home_R,HISPANIC_LATINO_R,White_R,Black_R,Indian_R,Asian_R,Under_18_R,Bt_18_44_R,Bt_45_64_R,Over_65_R,Male_R,White_Non_Hispanic_R,Black_Non_Hispanic_R,Asian_Non_Hispanic_R,White_Hispanic_R,Associate_R,Bachelor_R,Master_R,Professional_R,Doctorate_R,Population_Density,Education_Degree_R,Unemployed_R
2218,42017,626806,0.321737712,89139,30,0.4499,0.400168746,0.08618092,6.760983547,11.41234255,3.333935997,11.51359007,3.685891641,0.492376303,2.017416983,6.266196589,1.459952992,8.942927741,0.188332429,4.134574821,9.054119207,15.15789791,2.159946966,5.687338034,604.4015013,-75.10687343,40.33694829,42,1,Bucks County,Pennsylvania,PA,48.5220609,47.73814468,91.10834244,0.062055277,8.829602286,4.023974119,6.241678181,10.3419127,44.10954523,31.42261271,14.12592936,81.87544682,6.406539088,3.313420288,0.155254252,1.654102118,0.104014212,5.990175413,5.318870592,87.56951912,4.040325077,0.169909031,4.83115988,20.60749259,30.73550668,30.51454517,18.14245556,49.08376755,84.05567273,3.86339633,4.787765273,3.513846389,8.082410645,24.41750556,12.31824632,2.58829313,1.962615778,1037.0689,41.28666078,4.06103388
2224,42029,519560,0.37089855,100214,27.7,0.4614,2.319992098,0.129863954,5.453188617,11.22719607,2.968214426,9.549573278,2.664954657,0.676024188,2.081847214,8.39982002,1.899671865,12.29976259,0.205587442,3.700573962,10.0796377,12.5675384,2.036486284,5.43123978,750.528482,-75.74845422,39.97314142,42,1,Chester County,Pennsylvania,PA,52.70907738,43.19717262,86.474866,0.248553778,13.27658022,5.26749387,6.336265578,11.1320036,45.94838835,32.40397786,10.51563019,79.04333871,6.856966253,2.625866197,0.153783712,2.44415566,0.075216247,8.114790418,7.414350604,84.76999769,5.858418662,0.114327508,5.475402263,22.92131804,32.8320117,28.34590808,15.90076218,49.25841096,79.43644622,5.609746709,5.460966972,5.333551467,6.389307943,31.47245046,15.60786733,3.21390058,2.694242151,692.2588715,52.98846053,3.958098568
2232,42045,564554,0.551923429,74477,29.7,0.4837,0.27431359,0.045420894,5.004166562,7.212265787,2.257811857,10.24330578,5.168325543,0.822583126,2.001022864,6.461211629,1.690587146,7.955094114,0.186690605,4.183371661,11.34914362,18.45089715,2.056815459,6.373230999,183.8147317,-75.4013002,39.91898162,42,1,Delaware County,Pennsylvania,PA,59.60407749,37.18224396,99.53611853,0,0.46388147,4.779852756,10.02282191,9.098512617,40.99225667,40.47539208,9.433838635,72.97665676,7.439718313,10.35295152,0.164146457,3.37013194,0.155352897,4.938316839,3.803356278,68.74559387,21.57490692,0.206711847,5.684841485,22.12312728,34.88647676,26.97740163,16.01299433,48.1151493,66.80671822,21.10391566,5.677579116,1.938875643,7.657229915,22.37402302,11.53567217,2.956245891,2.161356972,3071.320753,39.02729806,5.59619
2252,42085,111518,0.232024122,50696,27.6,0.4323,1.144234274,0.502247965,5.048807161,16.31900847,2.254040261,11.86965855,4.127344161,0.560978573,1.069302118,3.058042043,1.146259468,3.396249342,0,3.292964478,8.811616509,19.33654664,0.889059905,7.140831949,672.5153501,-80.25770627,41.30219372,42,1,Mercer County,Pennsylvania,PA,35.81219293,60.3031983,33.47365353,22.03741491,44.48893157,5.898881632,12.50539491,22.88986439,51.6233484,19.99087274,5.495914465,81.45477153,8.989741996,0.246606569,0.099471557,3.433841053,0.097399233,4.639933686,1.497516096,91.27495113,5.70132176,0.103122366,0.737100737,19.61387399,30.69280296,28.50929895,21.1840241,49.28442045,90.1791639,5.610753421,0.719166413,1.095787227,9.314932839,14.45293655,6.322524947,0.982657492,0.995353325,165.8222373,22.75347231,5.149597238
2255,42091,823823,0.458898267,91546,28.2,0.4671,0.210445366,0.048812273,5.477335679,11.60465743,2.918605535,9.795840365,2.630567074,0.61913303,2.22257015,7.6246152,2.134385714,11.63389874,0.206070681,3.857090558,9.952408034,15.05605353,2.088796893,5.09719859,482.9662609,-75.36729364,40.21082611,42,1,Montgomery County,Pennsylvania,PA,58.91181471,37.43636226,97.06628794,0,2.93371206,3.55301171,6.296211963,11.20610986,42.53097795,35.58045467,10.68245752,78.4738113,6.398975077,5.27006106,0.197208631,2.212156202,0.098604316,6.833443024,5.140667352,79.06504188,9.187653173,0.126969021,7.603089499,21.68621172,32.9461547,27.99278486,17.37484872,48.603887,75.7781708,8.985789423,7.576870274,3.286871088,7.154765957,27.86543954,14.76426349,4.022784954,2.628528187,1705.756834,49.28101617,4.200280739
2260,42101,1579075,0.7242303,45927,32.5,0.5182,0.183875631,0.076057,4.180286424,6.356883942,2.067497027,9.532477336,5.491913603,0.758006281,2.011095207,4.643037722,1.585517836,7.36428312,0.065944552,4.632070702,10.21143561,20.47585475,2.346372694,7.165452461,134.2792621,-75.13341598,40.00901788,42,1,Philadelphia County,Pennsylvania,PA,82.53242156,15.36789654,100,0,0,8.14579483,22.87718866,6.099686727,38.39151846,40.5922023,14.91659251,50.28177239,8.203664501,24.87933426,2.123366669,8.531717644,0.469231331,4.183371049,14.68315311,40.66051328,42.13435081,0.364390545,7.239364818,21.88376106,41.42203505,23.25127052,13.44293336,47.3365103,34.47803303,40.82915631,7.186739072,6.18248025,5.738211175,17.31319396,8.138036784,2.608311682,1.628855665,11759.63418,29.68839809,9.166132269
288,10003,556165,0.5930548860888519,73892,28.6,0.4584,0.6327327979162144,0.046306345,5.770928297518269,7.824687070400116,2.019029014,10.722089573836916,4.502568555097316,0.9254033716807756,1.481803053324651,10.522755227552276,1.4962737862672744,7.093915056797627,0.1251718399536936,4.467115259387889,10.20982562766804,15.075971347948776,1.9879169379929091,6.806671008,426.3175955,-75.65314781,39.576780014721486,10,1,New Castle County,Delaware,DE,62.090163153461816,32.59448685358873,89.93498353696245,5.462608569693526,4.602407893,4.899562170669451,10.823061862031103,8.822713507432209,56.02051274147936,27.203655614033732,7.953118137054703,79.65963866504765,8.538102071604666,3.756485263274092,0.3396254185524525,2.4848217242521247,0.050778232,4.497921036170291,9.943452033119668,64.22284753625274,25.165193782420687,0.2990119838537124,5.520663831776542,21.693022754038815,36.21191552866506,26.94344304298185,15.151618674314276,48.40092418616778,57.440327960227634,24.552246185934028,5.465644188325407,6.782519576,7.0125689361013865,20.91118264871154,10.853685896599762,2.2103901118108347,2.188998398230227,1304.579041195684,36.164257055352365,5.919607170630163
